Year,Week,Payer,Group_EM,Group_EM2,Payment Amount*,Expected Payments,Missed Revenue (RF),% Error (RF),Performance Diagnostic (RF)
2025,21,15-UNITED HEALTHCARE,Existing E/M Code,Existing Level 4,740.09,821.5487027158276,-81.4587027158276,-9.915261559849853,Under Performed
2025,21,15-UNITED HEALTHCARE,New E/M Code,New Level 3,89.78,-106.0343494744692,195.8143494744692,-184.6706755357773,Under Performed
2025,21,15-UNITED HEALTHCARE,New E/M Code,New Level 4,1710.47,1666.935085308588,43.53491469141204,2.611674268248588,Over Performed
2025,21,17-AETNA,Existing E/M Code,Existing Level 4,576.55,535.4405545154541,41.10944548454586,7.677686185303571,Over Performed
2025,21,17-AETNA,New E/M Code,New Level 4,2787.3900000000003,2390.9895379290156,396.40046207098476,16.57892917483578,Over Performed
2025,21,18-CIGNA,Existing E/M Code,Existing Level 3,80.0,60.524736471651636,19.475263528348364,32.1773619575694,Over Performed
2025,21,18-CIGNA,Existing E/M Code,Existing Level 4,945.56,1002.4448380740382,-56.88483807403827,-5.67461030407709,Under Performed
2025,21,18-CIGNA,New E/M Code,New Level 4,1468.97,1865.4846822349773,-396.5146822349773,-21.25531696995366,Under Performed
2025,21,2-BCBS,Existing E/M Code,Existing Level 4,3517.54,3354.236637644257,163.30336235574305,4.868570109902384,Over Performed
2025,21,2-BCBS,New E/M Code,New Level 3,302.69,268.67015791983204,34.01984208016796,12.662307694894452,Over Performed
2025,21,2-BCBS,New E/M Code,New Level 4,5241.41,4871.467632411617,369.9423675883827,7.594063955737358,Over Performed
2025,21,20-WORK COMP,Existing E/M Code,Existing Level 3,106.65,180.53486296191954,-73.88486296191954,-40.925537455612755,Under Performed
2025,21,20-WORK COMP,Existing E/M Code,Existing Level 4,304.48,227.0287915671821,77.45120843281791,34.115148082395805,Over Performed
2025,21,20-WORK COMP,New E/M Code,New Level 4,0.0,-67.45445233721557,67.45445233721557,-100.0,Under Performed
2025,21,3-MEDICARE,Existing E/M Code,Existing Level 4,219.20999999999998,4.764940837088943,214.44505916291104,4500.476847345758,Over Performed
2025,21,3-MEDICARE,New E/M Code,New Level 4,85.08,40.645069040580665,44.43493095941933,109.32428461384778,Over Performed
2025,21,4-MEDICAID,Existing E/M Code,Existing Level 4,2649.22,3588.6018679185727,-939.3818679185729,-26.17682045803048,Under Performed
2025,21,4-MEDICAID,New E/M Code,New Level 3,88.81,-111.66788082097571,200.4778808209757,-179.53047854680693,Under Performed
2025,21,4-MEDICAID,New E/M Code,New Level 4,2371.04,2713.569904793451,-342.5299047934509,-12.62285169762462,Under Performed
2025,21,5-COMMERCIAL,Existing E/M Code,Existing Level 4,95.0,-48.7527765027271,143.7527765027271,-294.8606967947476,Under Performed
2025,21,5-COMMERCIAL,New E/M Code,New Level 4,50.0,-95.22492072102852,145.22492072102852,-152.50726345730473,Under Performed
2025,21,5-COMMERCIAL,New E/M Code,New PCP E/M Code,427.0,248.09379525802694,178.90620474197306,72.11232532272878,Over Performed
2025,21,9-EPS,New E/M Code,New Level 3,0.0,30.431012256039253,-30.431012256039253,-100.0,Under Performed
2025,21,9-EPS,Non E/M Code,Non E/M Code,95.0,797.5892482183783,-702.5892482183783,-88.08910724258044,Under Performed
2025,22,1-SELF PAY,Existing E/M Code,Existing Level 3,199.0,676.9317728054712,-477.93177280547116,-70.60265037120863,Under Performed
2025,22,1-SELF PAY,Existing E/M Code,Existing Level 4,1259.0,1175.356689160306,83.6433108396941,7.116419348363963,Over Performed
2025,22,1-SELF PAY,New E/M Code,New Level 3,0.0,-47.554824391536386,47.554824391536386,-100.0,Under Performed
2025,22,1-SELF PAY,New E/M Code,New Level 4,3465.0,2279.7994380345494,1185.2005619654506,51.987053869406616,Over Performed
2025,22,1-SELF PAY,New E/M Code,New PCP E/M Code,210.0,497.0489883610387,-287.0489883610387,-57.75064331335818,Under Performed
2025,22,1-SELF PAY,Non E/M Code,Non E/M Code,1504.0,1258.359690028847,245.6403099711531,19.520675361551195,Over Performed
2025,22,12-HUMANA,New E/M Code,New Level 4,276.11,143.12170558359628,132.98829441640373,92.91972442204184,Over Performed
2025,22,13-TRICARE,Existing E/M Code,Existing Level 4,558.7900000000001,505.81997801126954,52.97002198873054,10.472109503660288,Over Performed
2025,22,13-TRICARE,New E/M Code,New Level 4,226.12,81.19016150472567,144.92983849527434,178.50665131000966,Over Performed
2025,22,15-UNITED HEALTHCARE,Existing E/M Code,Existing Level 4,1101.0,1231.323993511428,-130.32399351142794,-10.58405376636709,Under Performed
2025,22,15-UNITED HEALTHCARE,New E/M Code,New Level 3,89.78,-106.0343494744692,195.8143494744692,-184.6706755357773,Under Performed
2025,22,15-UNITED HEALTHCARE,New E/M Code,New Level 4,2315.32,2661.657409608904,-346.3374096089037,-13.01209570993562,Under Performed
2025,22,17-AETNA,Existing E/M Code,Existing Level 4,1231.36,1178.7553301773087,52.60466982269122,4.46273017614083,Over Performed
2025,22,17-AETNA,New E/M Code,New Level 3,150.0,111.73011623852756,38.26988376147244,34.252075492136605,Over Performed
2025,22,17-AETNA,New E/M Code,New Level 4,2812.52,2407.862911258041,404.6570887419589,16.805653131246448,Over Performed
2025,22,18-CIGNA,Existing E/M Code,Existing Level 3,57.85,-205.16542549139683,263.01542549139685,-128.19675871869836,Under Performed
2025,22,18-CIGNA,Existing E/M Code,Existing Level 4,602.28,906.7106746195525,-304.4306746195525,-33.57528295862281,Under Performed
2025,22,18-CIGNA,New E/M Code,New Level 4,1557.97,1584.5418967096434,-26.571896709643397,-1.6769450378573687,Average Performance
2025,22,2-BCBS,Existing E/M Code,Existing Level 3,293.04,248.14447747177053,44.89552252822949,18.092493125637628,Over Performed
2025,22,2-BCBS,Existing E/M Code,Existing Level 4,2872.8700000000003,2890.7064222289173,-17.836422228916945,-0.6170264158185921,Average Performance
2025,22,2-BCBS,New E/M Code,New Level 4,6625.4400000000005,6138.180515137003,487.25948486299785,7.93817457243879,Over Performed
2025,22,20-WORK COMP,Existing E/M Code,Existing Level 3,0.0,-43.72328008908062,43.72328008908062,-100.0,Under Performed
2025,22,20-WORK COMP,Existing E/M Code,Existing Level 4,615.53,510.9723089954805,104.55769100451948,20.46249653138137,Over Performed
2025,22,20-WORK COMP,New E/M Code,New Level 4,0.0,-25.97168131674937,25.97168131674937,-100.0,Under Performed
2025,22,3-MEDICARE,Existing E/M Code,Existing Level 4,401.16,259.81400153689174,141.3459984631083,54.40276414165391,Over Performed
2025,22,3-MEDICARE,New E/M Code,New Level 4,494.76,541.5514023880369,-46.791402388036886,-8.64025135595707,Under Performed
2025,22,4-MEDICAID,Existing E/M Code,Existing Level 4,1033.68,1099.3873464257654,-65.70734642576531,-5.976723912585263,Under Performed
2025,22,4-MEDICAID,New E/M Code,New Level 3,195.99,-3.2755377303120667,199.26553773031208,-6083.445044344754,Under Performed
2025,22,4-MEDICAID,New E/M Code,New Level 4,2909.95,3315.0280395028203,-405.0780395028205,-12.219445346337796,Under Performed
2025,22,5-COMMERCIAL,Existing E/M Code,Existing Level 4,109.05,102.47148759592483,6.57851240407517,6.419846689467587,Over Performed
2025,22,5-COMMERCIAL,Medicare Wellness E/M,Medicare Wellness E/M,381.15,193.42925515608977,187.7207448439102,97.04878648911044,Over Performed
2025,22,5-COMMERCIAL,New E/M Code,New Level 4,150.0,17.159701567839875,132.84029843216013,774.1410764457866,Over Performed
2025,22,9-EPS,Non E/M Code,Non E/M Code,95.0,644.1158489679958,-549.1158489679958,-85.25110038012429,Under Performed
2025,23,1-SELF PAY,Existing E/M Code,Existing Level 4,995.0,1021.2449468703708,-26.244946870370768,-2.5698973542830275,Under Performed
2025,23,1-SELF PAY,Existing E/M Code,Existing PCP E/M Code,35.0,367.91546869143167,-332.91546869143167,-90.48694524193701,Under Performed
2025,23,1-SELF PAY,New E/M Code,New Level 3,150.0,582.9803818994271,-432.98038189942713,-74.27014619063506,Under Performed
2025,23,1-SELF PAY,New E/M Code,New Level 4,2360.0,1819.2260841951274,540.7739158048726,29.725492642335595,Over Performed
2025,23,1-SELF PAY,New E/M Code,New PCP E/M Code,729.0,801.5887697612654,-72.58876976126544,-9.055612116782065,Under Performed
2025,23,1-SELF PAY,Non E/M Code,Non E/M Code,2860.0,1961.9151418344427,898.0848581655573,45.77592776646925,Over Performed
2025,23,12-HUMANA,Existing E/M Code,Existing Level 4,277.65000000000003,199.58959574452865,78.06040425547138,39.11045761893691,Over Performed
2025,23,13-TRICARE,Existing E/M Code,Existing Level 4,89.2,-130.01806620673972,219.2180662067397,-168.6058504040234,Under Performed
2025,23,13-TRICARE,New E/M Code,New Level 4,172.23999999999998,29.14715302601644,143.09284697398354,490.9324998097083,Over Performed
2025,23,15-UNITED HEALTHCARE,Existing E/M Code,Existing Level 4,1366.52,1418.0448215345677,-51.524821534567764,-3.633511490758738,Under Performed
2025,23,15-UNITED HEALTHCARE,New E/M Code,New Level 3,125.0,257.6211979096013,-132.62119790960128,-51.47914806146417,Under Performed
2025,23,15-UNITED HEALTHCARE,New E/M Code,New Level 4,1044.47,968.8594531029962,75.61054689700381,7.8040779449324225,Over Performed
2025,23,15-UNITED HEALTHCARE,New E/M Code,New PCP E/M Code,127.92,27.07112897891716,100.84887102108284,372.5329338854813,Over Performed
2025,23,17-AETNA,Existing E/M Code,Existing Level 4,1076.98,1000.4743362778281,76.5056637221719,7.64693915156326,Over Performed
2025,23,17-AETNA,New E/M Code,New Level 4,1909.04,1798.4875653596428,110.5524346403572,6.146966860916277,Over Performed
2025,23,18-CIGNA,Existing E/M Code,Existing Level 4,381.4,327.3668818649203,54.03311813507969,16.50537092428766,Over Performed
2025,23,18-CIGNA,Medicare Wellness E/M,Medicare Wellness E/M,222.4,303.7007659698595,-81.3007659698595,-26.770023351843676,Under Performed
2025,23,18-CIGNA,New E/M Code,New Level 4,564.45,521.8736839417493,42.57631605825077,8.15835658480972,Over Performed
2025,23,18-CIGNA,Non E/M Code,Non E/M Code,350.99,231.15314411671181,119.8368558832882,51.84305683628565,Over Performed
2025,23,2-BCBS,Existing E/M Code,Existing Level 3,211.44,190.8807285810567,20.559271418943297,10.770742322587527,Over Performed
2025,23,2-BCBS,Existing E/M Code,Existing Level 4,2788.75,2583.280858595306,205.4691414046938,7.953805747487341,Over Performed
2025,23,2-BCBS,New E/M Code,New Level 3,522.36,428.6777182774308,93.6822817225692,21.853779127829565,Over Performed
2025,23,2-BCBS,New E/M Code,New Level 4,3681.57,3440.473732937511,241.096267062489,7.0076473700218775,Over Performed
2025,23,2-BCBS,New E/M Code,New PCP E/M Code,50.0,-138.3313703047586,188.3313703047586,-136.1450912326284,Under Performed
2025,23,2-BCBS,Non E/M Code,Non E/M Code,35.0,-17.255284791131317,52.25528479113132,-302.8364088084418,Under Performed
2025,23,20-WORK COMP,Existing E/M Code,Existing Level 3,0.0,-43.72328008908062,43.72328008908062,-100.0,Under Performed
2025,23,20-WORK COMP,Existing E/M Code,Existing Level 4,699.74,659.2509802001214,40.48901979987863,6.141670018842875,Over Performed
2025,23,20-WORK COMP,New E/M Code,New Level 4,0.0,-264.1023078164725,264.1023078164725,-100.0,Under Performed
2025,23,3-MEDICARE,Existing E/M Code,Existing Level 4,403.4,333.9967327059187,69.40326729408127,20.77962461842112,Over Performed
2025,23,3-MEDICARE,New E/M Code,New Level 4,233.63,95.68792234872797,137.94207765127203,144.15829528469826,Over Performed
2025,23,4-MEDICAID,Existing E/M Code,Existing Level 4,1859.2399999999998,2195.994731339729,-336.754731339729,-15.334951697916063,Under Performed
2025,23,4-MEDICAID,New E/M Code,New Level 4,3125.850000000001,3394.213266375321,-268.3632663753201,-7.906493944674995,Under Performed
2025,23,4-MEDICAID,Non E/M Code,Non E/M Code,65.0,-0.33245401012027287,65.33245401012027,-19651.5764651131,Under Performed
2025,23,5-COMMERCIAL,Existing E/M Code,Existing Level 3,0.0,46.531817409645214,-46.531817409645214,-100.0,Under Performed
2025,23,5-COMMERCIAL,Existing E/M Code,Existing Level 4,348.0,485.7856646181622,-137.78566461816217,-28.363468635177743,Under Performed
2025,23,5-COMMERCIAL,New E/M Code,New Level 4,150.0,107.38791344931167,42.61208655068833,39.680523796378374,Over Performed
2025,23,9-EPS,New E/M Code,New PCP E/M Code,0.0,-81.62719956451235,81.62719956451235,-100.0,Under Performed
2025,23,9-EPS,Non E/M Code,Non E/M Code,246.55999999999997,369.53403796103566,-122.97403796103569,-33.278135524284856,Under Performed
2025,24,1-SELF PAY,Existing E/M Code,Existing Level 4,796.0,924.095611114818,-128.09561111481798,-13.861727030635388,Under Performed
2025,24,1-SELF PAY,Existing E/M Code,Existing PCP E/M Code,180.0,475.40606647378013,-295.40606647378013,-62.137630818405334,Under Performed
2025,24,1-SELF PAY,New E/M Code,New Level 3,700.0,1081.2814287269248,-381.2814287269248,-35.261997348445774,Under Performed
2025,24,1-SELF PAY,New E/M Code,New Level 4,3251.0,2213.423345990111,1037.576654009889,46.87655689046502,Over Performed
2025,24,1-SELF PAY,New E/M Code,New PCP E/M Code,700.0,769.383005265478,-69.383005265478,-9.018005959403428,Under Performed
2025,24,1-SELF PAY,Non E/M Code,Non E/M Code,1560.0,1262.8322054507655,297.1677945492345,23.531851125317242,Over Performed
2025,24,12-HUMANA,Existing E/M Code,Existing Level 4,395.04,315.2172594747831,79.82274052521694,25.323086895120557,Over Performed
2025,24,12-HUMANA,New E/M Code,New Level 4,190.81,161.11098838126338,29.69901161873662,18.433883323001517,Over Performed
2025,24,13-TRICARE,Existing E/M Code,Existing Level 4,202.72,26.119085780544196,176.6009142194558,676.1374257249224,Over Performed
2025,24,13-TRICARE,New E/M Code,New Level 3,0.0,-51.09163451688016,51.09163451688016,-100.0,Under Performed
2025,24,13-TRICARE,New E/M Code,New Level 4,88.0,-53.46882202765221,141.4688220276522,-264.5818940138413,Under Performed
2025,24,15-UNITED HEALTHCARE,Existing E/M Code,Existing Level 4,659.1800000000001,674.468434679912,-15.288434679911916,-2.2667383518351714,Average Performance
2025,24,15-UNITED HEALTHCARE,New E/M Code,New Level 4,1136.0,1303.4244432015657,-167.42444320156574,-12.844967276378958,Under Performed
2025,24,15-UNITED HEALTHCARE,New E/M Code,New PCP E/M Code,177.92000000000002,137.5435550532345,40.3764449467655,29.35538850303695,Over Performed
2025,24,17-AETNA,Existing E/M Code,Existing Level 4,952.29,958.6386330035614,-6.348633003561417,-0.6622550755825665,Average Performance
2025,24,17-AETNA,New E/M Code,New Level 3,133.72,149.1588127579995,-15.4388127579995,-10.350587050493605,Under Performed
2025,24,17-AETNA,New E/M Code,New Level 4,2053.57,1770.8825116684102,282.68748833159,15.963085437286306,Over Performed
2025,24,18-CIGNA,Existing E/M Code,Existing Level 4,656.56,638.086340208928,18.473659791071896,2.8951661596490346,Over Performed
2025,24,18-CIGNA,New E/M Code,New Level 4,1670.5300000000002,1609.612641424012,60.917358575988146,3.784597424762707,Over Performed
2025,24,2-BCBS,Existing E/M Code,Existing Level 3,97.12,105.21265499142544,-8.092654991425434,-7.69171255310016,Under Performed
2025,24,2-BCBS,Existing E/M Code,Existing Level 4,2827.7300000000005,2628.975456461095,198.75454353890564,7.5601521136470495,Over Performed
2025,24,2-BCBS,Existing E/M Code,Existing PCP E/M Code,374.63,669.0627830002177,-294.4327830002177,-44.00674951309045,Under Performed
2025,24,2-BCBS,New E/M Code,New Level 4,6510.51,6047.476891455943,463.03310854405754,7.656632953790112,Over Performed
2025,24,20-WORK COMP,Existing E/M Code,Existing Level 3,109.46,191.4703468696954,-82.0103468696954,-42.83187877938473,Under Performed
2025,24,20-WORK COMP,Existing E/M Code,Existing Level 4,0.0,-80.69324430732729,80.69324430732729,-100.0,Under Performed
2025,24,20-WORK COMP,New E/M Code,New Level 4,439.72,296.5111348154933,143.20886518450675,48.29797210604578,Over Performed
2025,24,3-MEDICARE,New E/M Code,New Level 4,360.76000000000005,788.9900352111977,-428.2300352111976,-54.27572163146124,Under Performed
2025,24,4-MEDICAID,Existing E/M Code,Existing Level 3,136.06,-124.14905255701274,260.20905255701274,-209.5940703514571,Under Performed
2025,24,4-MEDICAID,Existing E/M Code,Existing Level 4,2054.8799999999997,2519.8675791429573,-464.98757914295766,-18.452857721242104,Under Performed
2025,24,4-MEDICAID,New E/M Code,New Level 4,4223.9,5146.037274566119,-922.1372745661192,-17.919366404975527,Under Performed
2025,24,5-COMMERCIAL,New E/M Code,New Level 4,323.36,116.32931108888499,207.03068891111502,177.9694962286219,Over Performed
2025,24,9-EPS,New E/M Code,New Level 4,249.0,753.6068623614794,-504.60686236147944,-66.95889960187714,Under Performed
2025,24,9-EPS,New E/M Code,New PCP E/M Code,0.0,-52.717743481616594,52.717743481616594,-100.0,Under Performed
2025,24,9-EPS,Non E/M Code,Non E/M Code,0.0,101.82906661276718,-101.82906661276718,-100.0,Under Performed
2025,24,99-NEEDS INFO,New E/M Code,New Level 4,0.0,-70.20530465692741,70.20530465692741,-100.0,Under Performed
2025,25,1-SELF PAY,Existing E/M Code,Existing Level 3,398.0,734.2941712999805,-336.29417129998046,-45.79828962888424,Under Performed
2025,25,1-SELF PAY,Existing E/M Code,Existing Level 4,836.0,781.4919897004224,54.50801029957756,6.974864876154737,Over Performed
2025,25,1-SELF PAY,Existing E/M Code,Existing PCP E/M Code,100.0,-149.0154777579727,249.0154777579727,-167.10712303484178,Under Performed
2025,25,1-SELF PAY,New E/M Code,New Level 3,498.0,898.7147768177911,-400.71477681779106,-44.58753624110417,Under Performed
2025,25,1-SELF PAY,New E/M Code,New Level 4,3051.0,2072.475042788932,978.5249572110679,47.21528303155177,Over Performed
2025,25,1-SELF PAY,New E/M Code,New PCP E/M Code,2360.0,1687.1450060466595,672.8549939533405,39.88127822693694,Over Performed
2025,25,1-SELF PAY,Non E/M Code,Non E/M Code,1130.0,986.7141590070805,143.28584099291947,14.521514633691526,Over Performed
2025,25,12-HUMANA,Existing E/M Code,Existing Level 4,152.11,14.886283170409229,137.22371682959078,921.8131568420142,Over Performed
2025,25,12-HUMANA,New E/M Code,New Level 3,0.0,-53.842486836592,53.842486836592,-100.0,Under Performed
2025,25,13-TRICARE,Existing E/M Code,Existing Level 4,251.07,119.43745710476855,131.63254289523144,110.21043656326806,Over Performed
2025,25,13-TRICARE,New E/M Code,New Level 3,0.0,-127.10755582873867,127.10755582873867,-100.0,Under Performed
2025,25,13-TRICARE,New E/M Code,New Level 4,27.0,-157.55154067507294,184.55154067507294,-117.13724910864791,Under Performed
2025,25,13-TRICARE,Non E/M Code,Non E/M Code,0.0,-48.886199179160826,48.886199179160826,-100.0,Under Performed
2025,25,15-UNITED HEALTHCARE,Existing E/M Code,Existing Level 4,1172.42,1418.167476514191,-245.74747651419102,-17.32852294132638,Under Performed
2025,25,15-UNITED HEALTHCARE,New E/M Code,New Level 3,230.8,207.30228931407032,23.49771068592969,11.33499816315575,Over Performed
2025,25,15-UNITED HEALTHCARE,New E/M Code,New Level 4,1173.6999999999998,1230.8722371328254,-57.17223713282556,-4.64485552667933,Under Performed
2025,25,17-AETNA,Existing E/M Code,Existing Level 4,1146.77,1016.0648200673331,130.70517993266685,12.863862359096856,Over Performed
2025,25,17-AETNA,New E/M Code,New Level 4,2803.0,2215.860592880804,587.1394071191962,26.497127527136804,Over Performed
2025,25,18-CIGNA,Existing E/M Code,Existing Level 3,157.69,79.73194311957309,77.95805688042691,97.77518749732977,Over Performed
2025,25,18-CIGNA,Existing E/M Code,Existing Level 4,394.25,324.7420090402388,69.50799095976117,21.404065080828033,Over Performed
2025,25,18-CIGNA,New E/M Code,New Level 4,1273.5,1555.8988600214693,-282.3988600214693,-18.150206756856456,Under Performed
2025,25,2-BCBS,Existing E/M Code,Existing Level 3,172.71,253.08111633614828,-80.37111633614828,-31.757057776447244,Under Performed
2025,25,2-BCBS,Existing E/M Code,Existing Level 4,3407.1000000000004,3257.4710410103344,149.628958989666,4.593408724310783,Over Performed
2025,25,2-BCBS,New E/M Code,New Level 3,224.13,172.5787003813989,51.55129961860109,29.871183120902362,Over Performed
2025,25,2-BCBS,New E/M Code,New Level 4,3433.65,3250.7132812732375,182.9367187267626,5.627587021612378,Over Performed
2025,25,2-BCBS,Non E/M Code,Non E/M Code,33.59,30.005926210099688,3.584073789900316,11.944553101960082,Over Performed
2025,25,20-WORK COMP,Existing E/M Code,Existing Level 4,0.0,-100.31794344819855,100.31794344819855,-100.0,Under Performed
2025,25,20-WORK COMP,New E/M Code,New Level 3,0.0,62.82828805054214,-62.82828805054214,-100.0,Under Performed
2025,25,3-MEDICARE,Existing E/M Code,Existing Level 4,183.61,5.174218259161762,178.43578174083825,3448.5553721064975,Over Performed
2025,25,3-MEDICARE,New E/M Code,New Level 4,154.25,235.1052581796838,-80.8552581796838,-34.39108882791919,Under Performed
2025,25,4-MEDICAID,Existing E/M Code,Existing Level 4,1237.4799999999998,1555.9481251907741,-318.46812519077434,-20.467785527986486,Under Performed
2025,25,4-MEDICAID,New E/M Code,New Level 3,550.4,461.9679735748132,88.43202642518679,19.142458240314728,Over Performed
2025,25,4-MEDICAID,New E/M Code,New Level 4,2600.5099999999998,3016.8051196202596,-416.2951196202598,-13.799204891055773,Under Performed
2025,25,4-MEDICAID,Non E/M Code,Non E/M Code,88.56,-321.12502936945316,409.68502936945316,-127.57804341003643,Under Performed
2025,25,5-COMMERCIAL,New E/M Code,New Level 4,370.0,253.90140492858984,116.09859507141016,45.725857682458695,Over Performed
2025,25,9-EPS,Non E/M Code,Non E/M Code,0.0,86.2859361295915,-86.2859361295915,-100.0,Under Performed
2025,26,1-SELF PAY,Existing E/M Code,Existing Level 4,597.0,826.9462753592652,-229.9462753592652,-27.806676468718056,Under Performed
2025,26,1-SELF PAY,Existing E/M Code,Existing PCP E/M Code,220.0,527.9319575505324,-307.9319575505324,-58.32796312980501,Under Performed
2025,26,1-SELF PAY,New E/M Code,New Level 3,398.0,814.6355820131853,-416.6355820131853,-51.14379867665071,Under Performed
2025,26,1-SELF PAY,New E/M Code,New Level 4,2040.0,1546.0585460223815,493.9414539776185,31.94843139985903,Over Performed
2025,26,1-SELF PAY,New E/M Code,New PCP E/M Code,695.0,775.7656743042598,-80.76567430425985,-10.411091516351762,Under Performed
2025,26,1-SELF PAY,Non E/M Code,Non E/M Code,1424.0,1151.634901124003,272.3650988759971,23.650299119119005,Over Performed
2025,26,12-HUMANA,Existing E/M Code,Existing Level 4,74.79,-22.796418704671737,97.58641870467174,-428.07784840639493,Under Performed
2025,26,12-HUMANA,New E/M Code,New Level 4,191.17000000000002,132.88937663427646,58.28062336572356,43.85649541130521,Over Performed
2025,26,13-TRICARE,Existing E/M Code,Existing Level 4,101.36,-61.61488621534011,162.97488621534012,-264.50570020652685,Under Performed
2025,26,13-TRICARE,New E/M Code,New Level 4,348.84000000000003,140.1844991954622,208.65550080453784,148.84348983092994,Over Performed
2025,26,15-UNITED HEALTHCARE,Existing E/M Code,Existing Level 3,227.92000000000002,52.561681428512884,175.35831857148713,333.62387542716874,Over Performed
2025,26,15-UNITED HEALTHCARE,Existing E/M Code,Existing Level 4,1526.19,1912.2171558550426,-386.02715585504257,-20.18741201401007,Under Performed
2025,26,15-UNITED HEALTHCARE,New E/M Code,New Level 3,536.8199999999999,390.85903235525757,145.96096764474237,37.343634293214,Over Performed
2025,26,15-UNITED HEALTHCARE,New E/M Code,New Level 4,1720.46,1874.5113587302944,-154.0513587302944,-8.21821420354804,Under Performed
2025,26,17-AETNA,Existing E/M Code,Existing Level 4,1360.1,1486.0460244804763,-125.94602448047635,-8.475243862282614,Under Performed
2025,26,17-AETNA,New E/M Code,New Level 3,133.72,149.1588127579995,-15.4388127579995,-10.350587050493605,Under Performed
2025,26,17-AETNA,New E/M Code,New Level 4,1710.3400000000001,1539.4850278758586,170.85497212414157,11.09818991613597,Over Performed
2025,26,18-CIGNA,Existing E/M Code,Existing Level 3,88.78999999999999,243.35929258278145,-154.56929258278146,-63.5148512071726,Under Performed
2025,26,18-CIGNA,Existing E/M Code,Existing Level 4,585.24,748.4476645213538,-163.20766452135376,-21.80615589544636,Under Performed
2025,26,18-CIGNA,New E/M Code,New Level 3,106.46000000000001,-9.16084137165683,115.62084137165684,-1262.1203302284193,Under Performed
2025,26,18-CIGNA,New E/M Code,New Level 4,1387.4,1395.9591981756785,-8.559198175678375,-0.6131409991684598,Average Performance
2025,26,2-BCBS,Existing E/M Code,Existing Level 3,708.34,679.5277311557479,28.812268844252117,4.240043124545911,Over Performed
2025,26,2-BCBS,Existing E/M Code,Existing Level 4,1990.54,1938.815232749183,51.72476725081697,2.6678543874174525,Over Performed
2025,26,2-BCBS,New E/M Code,New Level 3,236.0,15.174382145524532,220.82561785447547,1455.252778905432,Over Performed
2025,26,2-BCBS,New E/M Code,New Level 4,4497.839999999999,4174.179322191603,323.66067780839603,7.753875740021199,Over Performed
2025,26,20-WORK COMP,Existing E/M Code,Existing Level 4,150.26,112.78861900614618,37.47138099385381,33.222661403285635,Over Performed
2025,26,3-MEDICARE,Existing E/M Code,Existing Level 3,58.6,35.465491654603966,23.134508345396036,65.23103802056787,Over Performed
2025,26,3-MEDICARE,New E/M Code,New Level 4,188.95,115.03571352731763,73.91428647268236,64.25333855570851,Over Performed
2025,26,4-MEDICAID,Existing E/M Code,Existing Level 3,196.20999999999998,-15.36962992661131,211.5796299266113,-1376.6084865861196,Under Performed
2025,26,4-MEDICAID,Existing E/M Code,Existing Level 4,1235.3399999999997,1533.9334800707302,-298.5934800707305,-19.46586888871884,Under Performed
2025,26,4-MEDICAID,Existing E/M Code,Existing Level 5,153.13,129.53392450286924,23.596075497130755,18.216135724821715,Over Performed
2025,26,4-MEDICAID,New E/M Code,New Level 4,1695.7799999999997,1841.6347473566057,-145.8547473566059,-7.919852053506203,Under Performed
2025,26,4-MEDICAID,Non E/M Code,Non E/M Code,14.98,-510.5410620863686,525.5210620863686,-102.9341420529003,Under Performed
2025,26,9-EPS,Non E/M Code,Non E/M Code,0.0,-12.00223867027978,12.00223867027978,-100.0,Under Performed
2025,26,99-NEEDS INFO,Existing E/M Code,Existing Level 4,60.0,-70.47809153794003,130.47809153794003,-185.13283871726375,Under Performed
2025,27,1-SELF PAY,Existing E/M Code,Existing Level 4,199.0,483.58946451132897,-284.58946451132897,-58.84939300712618,Under Performed
2025,27,1-SELF PAY,Existing E/M Code,Existing PCP E/M Code,375.0,715.3422822807124,-340.3422822807124,-47.57754304633098,Under Performed
2025,27,1-SELF PAY,New E/M Code,New Level 3,977.0,1301.8483914434019,-324.84839144340185,-24.952858841207448,Under Performed
2025,27,1-SELF PAY,New E/M Code,New Level 4,3464.0,2284.795243050644,1179.2047569493561,51.61095991144001,Over Performed
2025,27,1-SELF PAY,New E/M Code,New PCP E/M Code,720.0,801.7542567925575,-81.7542567925575,-10.196922074304652,Under Performed
2025,27,1-SELF PAY,Non E/M Code,Non E/M Code,1168.0,1030.2352560408274,137.76474395917262,13.372163605485573,Over Performed
2025,27,12-HUMANA,Existing E/M Code,Existing Level 4,204.44,4.039511842224101,200.4004881577759,4961.007566880608,Over Performed
2025,27,13-TRICARE,Existing E/M Code,Existing Level 4,76.02,46.71605322686685,29.30394677313315,62.72778787802255,Over Performed
2025,27,13-TRICARE,New E/M Code,New Level 3,92.77,3.425219415577999,89.344780584422,2608.439628074024,Over Performed
2025,27,13-TRICARE,New E/M Code,New Level 4,335.52,306.187744919936,29.332255080063987,9.579826615116154,Over Performed
2025,27,15-UNITED HEALTHCARE,Existing E/M Code,Existing Level 4,453.96999999999997,496.90541738196407,-42.9354173819641,-8.640561338247648,Under Performed
2025,27,15-UNITED HEALTHCARE,New E/M Code,New Level 3,185.36,-18.911306799247313,204.27130679924733,-1080.1543699104786,Under Performed
